"slider_crank_v2"

"Time      "	".JOINT_3.Element_Force.X"	".JOINT_3.Element_Force.Y"	".JOINT_3.Element_Force.Mag"
2.360000e-01	-4.116597e-02	8.736021e-01	8.745717e-01
2.364444e-01	4.583551e-02	5.819548e-01	5.837573e-01
2.370000e-01	3.777719e-02	6.097044e-01	6.108738e-01
2.380000e-01	-3.757222e-02	8.505477e-01	8.513772e-01
2.384167e-01	5.333861e-02	5.709906e-01	5.734766e-01
2.386745e-01	6.858996e-02	5.816858e-01	5.857160e-01
2.390000e-01	4.928556e-02	5.647399e-01	5.668865e-01
2.393389e-01	-4.028331e-03	7.497859e-01	7.497972e-01
2.396694e-01	-1.588736e-02	7.830348e-01	7.831960e-01
2.400000e-01	-1.111949e-01	1.083963e+00	1.089651e+00
2.404762e-01	1.584312e-01	2.191860e-01	2.704495e-01
2.407506e-01	4.528988e-02	5.855631e-01	5.873121e-01
2.410000e-01	8.312932e-02	4.668220e-01	4.741659e-01
2.420000e-01	8.926819e-02	4.545436e-01	4.632264e-01
2.427203e-01	-3.760156e-01	1.911375e+00	1.948013e+00
2.430000e-01	8.095455e-02	5.057091e-01	5.121480e-01
2.436049e-01	8.157543e-02	4.808952e-01	4.877652e-01
2.440000e-01	8.444110e-02	4.749514e-01	4.823994e-01
2.450000e-01	4.618207e-02	5.996438e-01	6.014197e-01
2.457699e-01	-7.373122e-02	9.666940e-01	9.695021e-01
2.460000e-01	2.336384e-02	6.510357e-01	6.514549e-01
2.464356e-01	1.693680e-01	2.191301e-01	2.769540e-01
2.470000e-01	5.762632e-02	5.625065e-01	5.654506e-01
2.480000e-01	-3.419436e-01	1.754729e+00	1.787736e+00
2.486206e-01	1.717954e-01	2.190553e-01	2.783862e-01
2.490000e-01	-1.942945e-02	8.031791e-01	8.034153e-01
2.492500e-01	8.928305e-02	4.672546e-01	4.757084e-01
2.500000e-01	3.378992e-02	6.384040e-01	6.392985e-01
2.510000e-01	-3.105918e-02	8.247092e-01	8.252939e-01
2.515398e-01	-4.739288e-02	8.662791e-01	8.675750e-01
2.518466e-01	-3.213468e-03	7.463387e-01	7.463463e-01
2.520000e-01	4.442802e-02	6.059034e-01	6.075305e-01
2.526534e-01	-1.728531e-02	7.846871e-01	7.848783e-01
2.530000e-01	3.699810e-02	6.508469e-01	6.518981e-01
2.533333e-01	-6.877009e-02	9.153387e-01	9.179195e-01
2.540000e-01	-7.429801e-02	9.365657e-01	9.395088e-01
2.546724e-01	4.615133e-02	5.688911e-01	5.707602e-01
2.550000e-01	4.554582e-02	6.201798e-01	6.218502e-01
2.556875e-01	8.242811e-02	5.029409e-01	5.096510e-01
2.560000e-01	8.737681e-02	4.947419e-01	5.023993e-01
2.566250e-01	8.705869e-02	5.028968e-01	5.103769e-01
2.570000e-01	-1.601183e-02	7.753761e-01	7.755414e-01
2.577969e-01	1.907568e-01	2.186729e-01	2.901826e-01
2.580000e-01	-5.749435e-02	9.005610e-01	9.023945e-01
2.583723e-01	9.983216e-02	4.576092e-01	4.683724e-01
2.590000e-01	1.786719e-01	2.542814e-01	3.107776e-01
2.597661e-01	1.796043e-01	2.655616e-01	3.205942e-01
2.600000e-01	-7.645658e-02	7.788347e-01	7.825786e-01
2.604080e-01	2.728617e-02	6.544239e-01	6.549925e-01
2.607745e-01	-2.031010e-02	7.951104e-01	7.953697e-01
2.610000e-01	8.094921e-02	5.183864e-01	5.246687e-01
2.616667e-01	1.966600e-01	2.184183e-01	2.939076e-01
2.620000e-01	-1.602212e-02	7.811578e-01	7.813221e-01
2.630000e-01	8.751788e-02	5.086231e-01	5.160977e-01
2.640000e-01	-4.969159e-02	8.580285e-01	8.594681e-01
2.643382e-01	7.298175e-02	5.413403e-01	5.462380e-01
2.650000e-01	9.496928e-02	4.937328e-01	5.027837e-01
2.660000e-01	6.953987e-02	5.676163e-01	5.718606e-01
2.670000e-01	-6.740796e-02	9.049500e-01	9.074572e-01
2.676214e-01	2.082500e-01	2.180345e-01	3.015081e-01
2.680000e-01	9.318078e-02	5.107341e-01	5.191648e-01
2.683333e-01	-1.233493e-02	7.714792e-01	7.715778e-01
2.690000e-01	-3.202424e-02	8.157304e-01	8.163588e-01
2.697056e-01	2.122254e-01	2.179009e-01	3.041717e-01
2.700000e-01	-3.749873e-01	1.685098e+00	1.726317e+00
2.702944e-01	2.048332e-01	2.180443e-01	2.991654e-01
2.710000e-01	2.131139e-01	2.178726e-01	3.047721e-01
2.715292e-01	-2.235000e-01	1.286120e+00	1.305396e+00
2.718291e-01	2.218549e-01	2.176633e-01	3.108005e-01
2.720000e-01	-7.348305e-01	2.530362e+00	2.634902e+00
2.730000e-01	6.693457e-03	7.167884e-01	7.168196e-01
2.732571e-01	-5.532060e-02	4.420644e-01	4.455124e-01
2.740000e-01	1.267176e-01	4.711422e-01	4.878856e-01
2.750000e-01	-3.644021e-01	1.623633e+00	1.664023e+00
2.752580e-01	-1.782905e-01	1.205455e+00	1.218568e+00
2.755362e-01	8.854839e-02	5.148790e-01	5.224378e-01
2.760000e-01	1.063316e-01	4.962019e-01	5.074670e-01
2.766672e-01	-1.963760e-01	1.193184e+00	1.209236e+00
2.770000e-01	-1.887492e-01	1.178872e+00	1.193890e+00
2.774290e-01	4.043793e-02	6.455270e-01	6.467932e-01
2.777145e-01	8.985977e-02	5.289263e-01	5.365053e-01
2.780000e-01	1.119085e-01	4.863499e-01	4.990595e-01
2.783333e-01	1.005891e-01	5.113530e-01	5.211534e-01
2.786667e-01	1.087172e-01	4.952458e-01	5.070387e-01
2.790000e-01	9.362236e-02	5.326379e-01	5.408034e-01
2.800000e-01	-1.643818e-01	1.119855e+00	1.131855e+00
2.803542e-01	-2.659936e-01	1.405059e+00	1.430016e+00
2.810000e-01	9.238634e-02	5.341570e-01	5.420879e-01
2.820000e-01	8.844502e-02	5.447036e-01	5.518380e-01
2.830000e-01	3.102262e-02	6.749422e-01	6.756548e-01
2.836667e-01	-1.051461e-01	9.645613e-01	9.702753e-01
2.840000e-01	-5.064083e-02	8.570291e-01	8.585242e-01
2.843333e-01	3.035508e-02	6.728857e-01	6.735709e-01
2.850000e-01	1.737236e-01	3.639682e-01	4.033023e-01
2.853641e-01	-2.751460e-01	1.346724e+00	1.374544e+00
2.856820e-01	2.450713e-01	2.167342e-01	3.271600e-01
2.860000e-01	6.347883e-02	6.232547e-01	6.264790e-01
2.866104e-01	1.527826e-01	4.219142e-01	4.487249e-01
2.870000e-01	1.564273e-01	4.111932e-01	4.399424e-01
2.877128e-01	-4.089057e-01	1.610928e+00	1.662015e+00
2.880000e-01	1.043664e-01	5.058191e-01	5.164739e-01
2.883333e-01	9.324511e-02	5.550486e-01	5.628264e-01
2.886667e-01	7.963676e-02	5.771332e-01	5.826017e-01
2.890000e-01	-1.047371e-01	9.667913e-01	9.724481e-01
2.894947e-01	1.808694e-01	4.978656e-01	5.297017e-01
2.897529e-01	6.578977e-02	6.000729e-01	6.036686e-01
2.900000e-01	1.136025e-01	5.308408e-01	5.428605e-01
2.903333e-01	1.127604e-01	5.002359e-01	5.127874e-01
2.910000e-01	8.495027e-02	5.718701e-01	5.781455e-01
2.917496e-01	-4.093488e-01	1.588940e+00	1.640827e+00
2.920000e-01	4.183840e-02	6.404333e-01	6.417986e-01
2.926043e-01	-7.609591e-02	8.906972e-01	8.939422e-01
2.930000e-01	2.590755e-01	2.161307e-01	3.373909e-01
2.935010e-01	1.279613e-01	4.874232e-01	5.039408e-01
2.940000e-01	1.413703e-01	4.634393e-01	4.845221e-01
2.950000e-01	3.618633e-02	6.796799e-01	6.806429e-01
2.957902e-01	-1.330410e-01	1.034734e+00	1.043253e+00
2.960000e-01	1.379768e-02	6.896905e-01	6.898287e-01
2.964196e-01	2.633986e-01	2.158796e-01	3.405625e-01
2.967098e-01	2.205604e-01	3.152850e-01	3.847747e-01
2.970000e-01	1.209338e-01	5.089190e-01	5.230904e-01
2.980000e-01	-2.790034e-01	1.297260e+00	1.326924e+00
2.985799e-01	2.718334e-01	2.155516e-01	3.469234e-01
2.990000e-01	2.573183e-01	2.214156e-01	3.394666e-01
2.996667e-01	-1.672286e-01	1.090614e+00	1.103360e+00
3.000000e-01	1.918277e-02	7.725418e-01	7.727799e-01
3.006745e-01	-3.762877e-01	1.583666e+00	1.627756e+00
3.010000e-01	1.240118e-01	5.384321e-01	5.525288e-01
3.016667e-01	7.102805e-02	6.149046e-01	6.189933e-01
3.020000e-01	-5.452517e-02	8.552247e-01	8.569610e-01
3.027028e-01	5.767645e-03	7.418076e-01	7.418301e-01
3.030000e-01	-3.921729e-03	7.505803e-01	7.505906e-01
3.037302e-01	5.830900e-02	6.390064e-01	6.416614e-01
3.040000e-01	1.772046e-02	7.092675e-01	7.094889e-01
3.046901e-01	3.243403e-02	6.810104e-01	6.817823e-01
3.050000e-01	3.416499e-02	6.933862e-01	6.942274e-01
3.056579e-01	2.561365e-02	7.178484e-01	7.183052e-01
3.060000e-01	7.711217e-02	6.021318e-01	6.070496e-01
3.070000e-01	2.556012e-02	7.036412e-01	7.041053e-01
3.080000e-01	3.177309e-02	6.921620e-01	6.928909e-01
3.090000e-01	3.029173e-02	6.961940e-01	6.968528e-01
3.100000e-01	3.488610e-02	6.886628e-01	6.895460e-01
3.110000e-01	3.382377e-02	6.906907e-01	6.915184e-01
3.120000e-01	3.395465e-02	6.916391e-01	6.924720e-01
3.130000e-01	1.702267e-01	4.568709e-01	4.875532e-01
3.140000e-01	7.707574e-02	6.153238e-01	6.201322e-01
3.146902e-01	3.891455e-01	2.116059e-01	4.429574e-01
3.150000e-01	2.245554e-03	6.822364e-01	6.822404e-01
3.160000e-01	4.144215e-02	6.761988e-01	6.774678e-01
3.170000e-01	4.274900e-02	6.707144e-01	6.720754e-01
3.180000e-01	4.098904e-02	6.800738e-01	6.813080e-01
3.190000e-01	-3.863839e-02	8.212097e-01	8.221182e-01
3.193333e-01	-2.097545e-02	7.666714e-01	7.669583e-01
3.195863e-01	3.065827e-01	6.336007e-01	7.038776e-01
3.200000e-01	1.010410e-01	5.757208e-01	5.845210e-01
3.210000e-01	-1.070229e-01	9.288716e-01	9.350168e-01
3.220000e-01	-5.304349e-02	8.480747e-01	8.497325e-01
3.223542e-01	3.498512e-01	2.992469e-01	4.603745e-01
3.226667e-01	-1.073940e-01	9.696732e-01	9.756026e-01
3.230000e-01	1.028800e-01	5.979572e-01	6.067437e-01
3.240000e-01	2.713204e-02	7.084324e-01	7.089535e-01
3.250000e-01	-2.551699e-01	1.168601e+00	1.196139e+00
3.256581e-01	-3.793744e-01	1.376277e+00	1.427612e+00
3.260000e-01	6.450008e-02	6.617895e-01	6.649270e-01
3.264883e-01	2.147811e-01	3.418978e-01	4.037636e-01
3.267601e-01	3.847584e-01	2.674692e-01	4.685924e-01
3.270000e-01	2.186913e-01	4.318665e-01	4.840831e-01
3.275000e-01	3.440934e-01	2.117939e-01	4.040506e-01
3.280000e-01	1.506800e-01	5.132230e-01	5.348854e-01
3.290000e-01	1.997658e-01	4.480249e-01	4.905466e-01
3.300000e-01	2.044790e-01	4.461468e-01	4.907745e-01
3.310000e-01	1.998275e-01	4.606721e-01	5.021460e-01
3.320000e-01	8.378013e-03	7.545521e-01	7.545995e-01
3.327000e-01	3.491958e-01	2.111916e-01	4.080926e-01
3.330000e-01	3.749028e-01	2.103221e-01	4.298691e-01
3.332521e-01	1.270491e-01	5.343948e-01	5.492898e-01
3.340000e-01	3.531412e-01	2.330510e-01	4.231093e-01
3.346831e-01	2.718331e-01	3.606985e-01	4.516599e-01
3.350000e-01	-6.959361e-02	8.598865e-01	8.626983e-01
3.354381e-01	3.763278e-01	2.100646e-01	4.309870e-01
3.357338e-01	2.204490e-01	4.452178e-01	4.968065e-01
3.360000e-01	-2.094017e+00	3.815816e+00	4.352627e+00
3.364167e-01	3.714241e-01	2.101640e-01	4.267608e-01
3.370000e-01	1.982507e-01	4.706400e-01	5.106911e-01
3.377418e-01	1.269547e-01	5.788750e-01	5.926330e-01
3.380000e-01	1.995548e-01	4.596561e-01	5.011048e-01
3.383333e-01	1.284119e-01	5.791149e-01	5.931812e-01
3.386667e-01	8.971799e-02	6.448585e-01	6.510698e-01
3.390000e-01	-6.476262e-01	1.665601e+00	1.787078e+00
3.395130e-01	-1.299307e-01	9.427130e-01	9.516290e-01
3.400000e-01	1.641135e-01	5.207557e-01	5.460049e-01
3.404806e-01	1.561586e-01	5.263404e-01	5.490201e-01
3.408052e-01	7.542767e-02	6.694405e-01	6.736817e-01
3.410000e-01	2.503645e-01	3.911858e-01	4.644457e-01
3.413333e-01	1.911845e-01	4.921241e-01	5.279592e-01
3.420000e-01	1.963967e-01	4.836709e-01	5.220269e-01
3.430000e-01	2.074440e-01	4.764080e-01	5.196152e-01
3.440000e-01	-5.681169e-01	1.539435e+00	1.640922e+00
3.445523e-01	-8.533792e-01	1.840767e+00	2.028962e+00
3.450000e-01	2.066076e-03	7.686731e-01	7.686767e-01
3.452500e-01	1.383187e-01	5.432235e-01	5.605569e-01
3.457917e-01	1.510595e-01	5.553449e-01	5.755236e-01
3.460000e-01	2.130371e-01	4.683275e-01	5.145053e-01
3.463333e-01	2.149025e-01	4.665683e-01	5.136821e-01
3.470000e-01	1.958037e-01	4.954834e-01	5.327691e-01
3.480000e-01	-6.067661e-03	7.737587e-01	7.737825e-01
3.487865e-01	-3.702350e-01	1.264337e+00	1.317433e+00
3.490000e-01	2.269975e-01	4.656383e-01	5.180224e-01
3.492952e-01	1.280471e-01	5.841803e-01	5.980496e-01
3.500000e-01	2.175037e-01	4.702023e-01	5.180726e-01
3.503385e-01	3.171313e-01	3.405556e-01	4.653498e-01
3.510000e-01	1.760363e-01	5.266579e-01	5.553009e-01
3.514982e-01	1.606117e-01	5.498937e-01	5.728705e-01
3.517491e-01	9.335469e-02	6.489326e-01	6.556141e-01
3.520000e-01	-2.538885e-02	7.812728e-01	7.816860e-01
3.524453e-01	1.392726e-01	5.559375e-01	5.731172e-01
3.527623e-01	-5.982221e-01	1.519767e+00	1.633267e+00
3.530000e-01	-9.351207e-02	8.735727e-01	8.785635e-01
3.536667e-01	2.407254e-01	4.478859e-01	5.084786e-01
3.540000e-01	8.538144e-02	6.517458e-01	6.573147e-01
3.545127e-01	2.744535e-01	4.061672e-01	4.902005e-01
3.550000e-01	2.633505e-01	4.213583e-01	4.968867e-01
3.555751e-01	2.735918e-01	4.142656e-01	4.964559e-01
3.560000e-01	2.696504e-01	4.214989e-01	5.003726e-01
3.570000e-01	2.270138e-01	4.880934e-01	5.383033e-01
3.577475e-01	-2.077621e+00	3.316085e+00	3.913178e+00
3.580000e-01	3.664370e-01	4.409524e-01	5.733368e-01
3.584885e-01	2.237390e-01	4.863181e-01	5.353172e-01
3.590000e-01	2.201433e-01	4.859392e-01	5.334797e-01
3.600000e-01	1.929449e-01	5.312371e-01	5.651907e-01
3.610000e-01	-4.300424e-01	1.288871e+00	1.358722e+00
3.615297e-01	4.516255e-01	2.044502e-01	4.957474e-01
3.617860e-01	2.470783e-01	5.124599e-01	5.689138e-01
3.620000e-01	2.200918e-01	4.408137e-01	4.927039e-01
3.622656e-01	1.303709e-01	5.878048e-01	6.020889e-01
3.625298e-01	3.449471e-01	3.432706e-01	4.866449e-01
3.627934e-01	3.242148e-02	6.937857e-01	6.945428e-01
3.630000e-01	-2.183323e-01	1.008306e+00	1.031674e+00
3.632657e-01	1.300179e-01	6.186293e-01	6.321448e-01
3.636248e-01	1.706621e-01	5.564975e-01	5.820783e-01
3.639198e-01	2.141986e-01	5.074792e-01	5.508323e-01
3.640000e-01	1.293635e-01	6.046271e-01	6.183115e-01
3.642902e-01	9.855940e-02	6.529545e-01	6.603513e-01
3.646151e-01	-1.572158e-01	9.407714e-01	9.538176e-01
3.649402e-01	7.741888e-02	6.770752e-01	6.814870e-01
3.650000e-01	-1.873501e-01	9.831314e-01	1.000823e+00
3.653138e-01	1.653146e-01	5.685073e-01	5.920553e-01
3.656469e-01	9.844970e-02	6.449605e-01	6.524314e-01
3.660000e-01	2.167509e-01	5.072394e-01	5.516093e-01
3.662908e-01	1.698839e-01	5.653559e-01	5.903286e-01
3.667055e-01	-3.939454e-01	1.228622e+00	1.290235e+00
3.670000e-01	7.641887e-02	6.712035e-01	6.755398e-01
3.673519e-01	-1.194783e-01	8.990650e-01	9.069691e-01
3.677191e-01	2.072919e-01	5.204269e-01	5.601912e-01
3.680000e-01	2.183660e-01	5.093532e-01	5.541881e-01
3.682724e-01	2.262372e-01	5.009445e-01	5.496624e-01
3.686996e-01	1.855311e-01	5.479891e-01	5.785447e-01
3.690000e-01	-1.204646e-01	9.093532e-01	9.172977e-01
3.694768e-01	-1.486084e-01	9.300977e-01	9.418950e-01
3.698843e-01	2.692400e-02	7.361648e-01	7.366570e-01
3.700000e-01	3.682038e-01	3.416600e-01	5.023003e-01
3.703516e-01	2.371207e-01	4.953464e-01	5.491760e-01
3.708472e-01	5.492088e-03	7.564152e-01	7.564352e-01
3.710000e-01	-3.460352e-01	1.161518e+00	1.211967e+00
3.714149e-01	-4.605880e-02	8.158241e-01	8.171234e-01
3.717562e-01	2.019548e-01	5.307791e-01	5.679017e-01
3.720000e-01	1.963614e-01	5.396145e-01	5.742313e-01
3.728219e-01	-2.817800e-01	1.082425e+00	1.118501e+00
3.730000e-01	-1.162674e-01	8.956900e-01	9.032047e-01
3.732685e-01	9.818361e-02	6.524958e-01	6.598415e-01
3.737889e-01	2.029440e-01	5.013395e-01	5.408582e-01
3.740000e-01	1.215210e-01	6.253446e-01	6.370427e-01
3.745222e-01	1.221383e-01	6.251907e-01	6.370096e-01
3.748976e-01	-6.093935e-02	8.378034e-01	8.400169e-01
3.750000e-01	7.082247e-02	6.746123e-01	6.783197e-01
3.757349e-01	1.345131e-01	6.152307e-01	6.297640e-01
3.760000e-01	-5.932598e-02	8.313186e-01	8.334330e-01
3.768889e-01	1.078122e-01	6.241245e-01	6.333680e-01
3.770000e-01	2.036952e-01	5.575176e-01	5.935637e-01
3.774815e-01	2.104086e-01	5.321447e-01	5.722323e-01
3.777407e-01	-2.173116e-01	1.003833e+00	1.027086e+00
3.780000e-01	-8.626860e-02	8.594591e-01	8.637780e-01
3.783750e-01	2.369699e-01	5.028946e-01	5.559296e-01
3.786875e-01	-3.654699e-01	1.160027e+00	1.216237e+00
3.790000e-01	4.131346e-01	3.172422e-01	5.208866e-01
3.792500e-01	4.990828e-01	2.135949e-01	5.428688e-01
3.797890e-01	4.618163e-01	2.729080e-01	5.364262e-01
3.800000e-01	-7.348924e-02	8.558898e-01	8.590390e-01
3.802813e-01	-4.212744e-01	1.221555e+00	1.292157e+00
3.805807e-01	5.088330e-01	2.280372e-01	5.575948e-01
3.808802e-01	2.866121e-01	4.702738e-01	5.507304e-01
3.810000e-01	2.619448e-01	4.750400e-01	5.424741e-01
3.820000e-01	2.294693e-01	5.226210e-01	5.707792e-01
3.828333e-01	-4.639453e-01	1.260101e+00	1.342796e+00
3.830000e-01	1.041357e-01	6.470657e-01	6.553919e-01
3.833333e-01	2.945583e-01	4.506400e-01	5.383689e-01
3.837500e-01	5.497118e-01	1.968048e-01	5.838795e-01
3.840000e-01	2.514786e-01	4.744484e-01	5.369757e-01
3.843333e-01	2.645254e-01	5.019170e-01	5.673574e-01
3.846667e-01	3.428979e-01	4.035211e-01	5.295359e-01
3.850000e-01	-6.444061e-02	8.374333e-01	8.399090e-01
3.854188e-01	-5.192672e-01	1.258722e+00	1.361624e+00
3.856906e-01	1.196945e-01	6.418417e-01	6.529071e-01
3.860000e-01	2.361596e-01	5.148656e-01	5.664433e-01
3.870000e-01	-1.467991e-01	9.183706e-01	9.300293e-01
3.874224e-01	3.977449e-01	3.567401e-01	5.342888e-01
3.880000e-01	1.654333e-01	5.955844e-01	6.181336e-01
3.890000e-01	1.151043e-01	6.494550e-01	6.595762e-01
3.895100e-01	5.665599e-01	1.949203e-01	5.991528e-01
3.900000e-01	2.646428e-01	4.912058e-01	5.579597e-01
3.904429e-01	5.790099e-01	1.941487e-01	6.106932e-01
3.910000e-01	-7.243483e-01	1.482605e+00	1.650091e+00
3.914914e-01	-2.082657e-02	7.931063e-01	7.933815e-01
3.920000e-01	2.214591e-01	5.496974e-01	5.926310e-01
3.922781e-01	3.126388e-01	4.580551e-01	5.545787e-01
3.930000e-01	2.928225e-01	4.762271e-01	5.590506e-01
3.940000e-01	1.815677e-01	5.928190e-01	6.200010e-01
3.950000e-01	-9.667192e-01	1.710428e+00	1.964729e+00
3.953333e-01	5.738350e-01	1.934026e-01	6.055503e-01
3.958333e-01	2.276588e-01	5.598907e-01	6.044073e-01
3.960000e-01	3.499178e-01	4.027643e-01	5.335375e-01
3.963333e-01	1.583495e-01	6.062366e-01	6.265779e-01
3.966667e-01	3.453775e-01	4.325564e-01	5.535256e-01
3.970000e-01	2.325084e-01	5.401248e-01	5.880433e-01
3.973480e-01	2.887070e-01	4.758683e-01	5.566002e-01
3.976197e-01	3.559550e-01	3.670777e-01	5.113218e-01
3.980000e-01	1.415245e-01	6.423423e-01	6.577483e-01
3.987778e-01	3.015083e-01	4.862913e-01	5.721770e-01
3.990000e-01	2.453484e-01	5.355852e-01	5.891082e-01
3.993333e-01	-2.909695e-01	1.051437e+00	1.090958e+00
3.997778e-01	3.873594e-01	3.997992e-01	5.566750e-01
4.000000e-01	-2.084660e-01	9.796291e-01	1.001568e+00
4.003889e-01	-8.328204e-01	1.552436e+00	1.761718e+00
4.008542e-01	1.678428e-01	6.073340e-01	6.301003e-01
4.010000e-01	1.803665e-01	5.612124e-01	5.894844e-01
4.013025e-01	2.571469e-01	5.214248e-01	5.813852e-01
4.015786e-01	-4.395099e-01	1.173308e+00	1.252928e+00
4.020000e-01	5.471158e-01	2.480156e-01	6.007057e-01
4.023333e-01	2.480246e-01	5.331853e-01	5.880511e-01
4.027986e-01	3.686238e-01	4.236686e-01	5.615880e-01
4.030000e-01	1.844860e-01	5.955982e-01	6.235221e-01
4.032708e-01	2.791681e-01	5.033967e-01	5.756251e-01
4.037188e-01	4.355607e-01	3.623245e-01	5.665620e-01
4.040000e-01	2.319348e-01	5.565989e-01	6.029948e-01
4.047813e-01	3.607069e-01	4.399845e-01	5.689445e-01
4.050000e-01	2.836581e-01	5.138638e-01	5.869604e-01
4.060000e-01	-5.217070e-01	1.258478e+00	1.362335e+00
4.070000e-01	3.202471e-01	4.728623e-01	5.711027e-01
4.073803e-01	6.411235e-01	1.872779e-01	6.679165e-01
4.077201e-01	9.240143e-02	6.795744e-01	6.858312e-01
4.080000e-01	3.477960e-01	4.545341e-01	5.723331e-01
4.083333e-01	2.271599e-01	5.617688e-01	6.059615e-01
4.086667e-01	3.675628e-01	4.405391e-01	5.737401e-01
4.090000e-01	2.939139e-01	5.024921e-01	5.821380e-01
4.092523e-01	2.879964e-01	4.885284e-01	5.671001e-01
4.097441e-01	6.477364e-01	1.863070e-01	6.739976e-01
4.100000e-01	3.802346e-01	4.268061e-01	5.716145e-01
4.103333e-01	2.771045e-01	5.282693e-01	5.965379e-01
4.110000e-01	-5.122138e-01	1.234298e+00	1.336358e+00
4.117750e-01	1.663822e-01	6.259499e-01	6.476874e-01
4.120000e-01	3.307169e-01	4.722044e-01	5.764997e-01
4.130000e-01	2.604083e-01	5.398116e-01	5.993431e-01
4.133438e-01	2.697018e-01	5.269844e-01	5.919903e-01
4.140000e-01	3.333848e-01	4.746356e-01	5.800232e-01
4.142744e-01	2.982003e-01	5.149480e-01	5.950614e-01
4.150000e-01	6.297764e-02	7.173534e-01	7.201147e-01
4.155102e-01	-1.572906e-01	9.162135e-01	9.296169e-01
4.158163e-01	2.913004e-01	5.234725e-01	5.990654e-01
4.160000e-01	-3.520049e-01	1.104825e+00	1.159547e+00
4.162539e-01	-6.015970e-01	1.296846e+00	1.429590e+00
4.167513e-01	2.065015e-01	5.917179e-01	6.267184e-01
4.170000e-01	2.124453e-01	5.821646e-01	6.197178e-01
4.173889e-01	6.749131e-01	1.828085e-01	6.992329e-01
4.177778e-01	6.868497e-01	1.820324e-01	7.105620e-01
4.180000e-01	1.862459e-01	6.153151e-01	6.428851e-01
4.182963e-01	3.483104e-01	4.724917e-01	5.869996e-01
4.190000e-01	3.508753e-01	4.729508e-01	5.888938e-01
4.195556e-01	3.746393e-01	4.551497e-01	5.895048e-01
4.200000e-01	3.115744e-01	5.087113e-01	5.965449e-01
4.206858e-01	-7.038313e-01	1.373060e+00	1.542945e+00
4.210000e-01	-5.668690e-01	1.253222e+00	1.375466e+00
4.214085e-01	-1.030592e+00	1.633802e+00	1.931691e+00
4.217043e-01	-8.927612e-01	1.508534e+00	1.752911e+00
4.220000e-01	6.958969e-01	1.803685e-01	7.188917e-01
4.224327e-01	2.552450e-01	5.534450e-01	6.094744e-01
4.230000e-01	2.748673e-01	5.357008e-01	6.021081e-01
4.234852e-01	3.222605e-01	4.992900e-01	5.942631e-01
4.237426e-01	4.717674e-01	3.770994e-01	6.039611e-01
4.240000e-01	3.707017e-01	4.625827e-01	5.927974e-01
4.250000e-01	4.020652e-01	4.407335e-01	5.965766e-01
4.260000e-01	3.801947e-01	4.609870e-01	5.975465e-01
4.266960e-01	6.384345e-01	1.827001e-01	6.640617e-01
4.270000e-01	3.138913e-01	4.860497e-01	5.785985e-01
4.273242e-01	-1.096685e+00	1.708278e+00	2.030033e+00
4.280000e-01	-3.627613e+00	3.715219e+00	5.192536e+00
4.283750e-01	4.559838e-01	4.238172e-01	6.225289e-01
4.286875e-01	3.532867e-01	4.754976e-01	5.923762e-01
4.289691e-01	5.282545e-01	4.116021e-01	6.696787e-01
4.290000e-01	5.574030e-01	4.378628e-01	7.088175e-01
4.300000e-01	4.433786e-01	4.173608e-01	6.089126e-01
4.310000e-01	4.250639e-01	4.342066e-01	6.076307e-01
4.320000e-01	1.937227e-01	6.257235e-01	6.550255e-01
4.327633e-01	6.456311e-01	1.806135e-01	6.704183e-01
4.330000e-01	3.152145e-01	5.111822e-01	6.005561e-01
4.333385e-01	1.767808e+00	1.068643e-01	1.771035e+00
4.340000e-01	2.536675e-01	5.773407e-01	6.306109e-01
4.342682e-01	2.711369e-01	5.516602e-01	6.146923e-01
4.347561e-01	3.417172e-01	5.114954e-01	6.151425e-01
4.350000e-01	3.644129e-01	4.848616e-01	6.065386e-01
4.360000e-01	-1.636747e-01	9.065126e-01	9.211708e-01
4.367810e-01	7.476584e-01	1.727217e-01	7.673499e-01
4.370000e-01	1.328407e-01	6.559833e-01	6.692987e-01
4.373103e-01	3.649423e-01	4.792600e-01	6.023898e-01
4.380000e-01	5.238451e-01	3.657409e-01	6.388897e-01
4.383459e-01	2.062727e-01	6.242182e-01	6.574168e-01
4.390000e-01	2.053383e-01	6.228521e-01	6.558267e-01
4.393244e-01	-1.375357e+00	1.824515e+00	2.284836e+00
4.396622e-01	-6.058344e-01	1.247362e+00	1.386706e+00
4.400000e-01	-1.592325e-01	8.908918e-01	9.050104e-01
4.403237e-01	2.228558e-01	5.935807e-01	6.340381e-01
4.407781e-01	4.193054e-01	4.540543e-01	6.180480e-01
4.410000e-01	4.259640e-01	4.545662e-01	6.229581e-01
4.420000e-01	4.575992e-01	4.351396e-01	6.314617e-01
4.430000e-01	3.532083e-01	5.154156e-01	6.248283e-01
4.436785e-01	-1.935200e+00	2.237229e+00	2.958073e+00
4.440000e-01	-1.072754e+00	1.588891e+00	1.917127e+00
4.444405e-01	5.124161e-01	3.923752e-01	6.453903e-01
4.450000e-01	4.080385e-01	4.708275e-01	6.230362e-01
4.452510e-01	4.716943e-01	4.209051e-01	6.321840e-01
4.460000e-01	4.564496e-01	4.391942e-01	6.334335e-01
4.470000e-01	-1.555845e+00	1.931571e+00	2.480246e+00
